ORDER	ITEM_NUMBER	ITEM_DESCRIPTION	LOT_NUMBER	REC_DATE	USED_DATE	VARIETY	BRIX	DECAY_JC	TGRAD	USAGE
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217640              	20130225	20130225	RED            	14.200000	1.000000	JC             	-5539.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217651              	20130226	20130225	RED            	13.200000	1.000000	JC             	-64600.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217652              	20130226	20130225	RED            	11.600000	1.000000	JC             	-60160.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217653              	20130226	20130225	RED            	14.000000	1.000000	JC             	-61880.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217657              	20130226	20130225	RED            	14.500000	1.000000	JC             	-62940.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217664              	20130226	20130225	RED            	13.500000	1.000000	JC             	-62320.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217667              	20130226	20130225	RED            	14.100000	1.000000	JC             	-57120.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217680              	20130226	20130225	RED            	12.500000	1.000000	JC             	-60728.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217682              	20130226	20130225	RED            	12.300000	1.500000	JC             	-8130.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217684              	20130226	20130225	RED            	13.200000	1.000000	JC             	-61660.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217691              	20130226	20130225	RED            	14.200000	1.000000	JC             	-61300.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217698              	20130227	20130225	RED            	14.300000	1.000000	JC             	-815.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217707              	20130227	20130225	RED            	13.000000	1.000000	JC             	-58800.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217716              	20130227	20130225	RED            	13.400000	1.000000	JC             	-56950.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217720              	20130227	20130225	RED            	13.500000	1.000000	JC             	-33376.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217723              	20130227	20130225	RED            	13.100000	1.000000	JC             	-61159.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217733              	20130227	20130225	RED            	14.400000	1.000000	JC             	-13563.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217734              	20130227	20130225	RED            	12.500000	1.000000	JC             	-56220.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217754              	20130228	20130225	RED            	12.100000	1.000000	JC             	-58320.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217761              	20130228	20130225	RED            	12.200000	1.000000	JC             	-60292.000000
1019518   	75000002       	APPLE/RED/JUICE/CONV          	217819              	20130301	20130225	RED            	14.100000	1.000000	JC             	-60540.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217627              	20130225	20130225	BRAEB          	13.700000	1.000000	JC             	-1628.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217627              	20130225	20130225	BRAEB          	13.700000	1.000000	JC             	-24412.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217630              	20130225	20130225	BRAEB          	14.200000	1.000000	JC             	-26220.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217633              	20130225	20130225	BRAEB          	14.000000	1.000000	JC             	-25560.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217654              	20130226	20130225	BRAEB          	13.800000	1.000000	JC             	-54200.000000
1019518   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217703              	20130227	20130225	BRAEB          	13.800000	1.000000	JC             	-60940.000000
1019518   	75000019       	APPLE/FUJI/JUICE/ORG          	217515              	20130214	20130225	FUJI           	14.100000	1.000000	JC             	-9044.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	197832              	20120901	20130225	GALA           	13.000000	1.000000	JC             	-13708.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217446              	20130208	20130225	GALA           	16.400000	1.000000	JC             	-59830.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217469              	20130211	20130225	GALA           	13.600000	1.000000	JC             	-57980.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217489              	20130212	20130225	GALA           	13.300000	1.000000	JC             	-3447.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217522              	20130215	20130225	GALA           	13.700000	1.000000	JC             	-59160.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217575              	20130221	20130225	GALA           	13.500000	1.000000	JC             	-8880.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217588              	20130221	20130225	GALA           	12.300000	1.000000	JC             	-1691.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217621              	20130225	20130225	GALA           	13.100000	1.000000	JC             	-62020.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217622              	20130225	20130225	GALA           	13.500000	1.000000	JC             	-64130.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217714              	20130227	20130225	GALA           	13.300000	1.000000	JC             	-62945.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217715              	20130227	20130225	GALA           	12.600000	1.000000	JC             	-63550.000000
1019518   	75000025       	APPLE/GALA/JUICE/CONV         	217753              	20130228	20130225	GALA           	13.800000	1.000000	JC             	-49320.000000
1019518   	75000090       	APPLE/MIXED/JUICE/CONV        	217699              	20130227	20130225	MIXED AP       	12.800000	1.000000	JC             	-816.000000
1019518   	75000090       	APPLE/MIXED/JUICE/CONV        	217702              	20130227	20130225	MIXED AP       	16.100000	0	JC             	-834.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217380              	20130205	20130225	GS             	13.900000	1.000000	JC             	-8468.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217629              	20130225	20130225	GS             	12.000000	1.000000	JC             	-59790.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217632              	20130225	20130225	GS             	12.900000	0	JC             	-45043.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217662              	20130226	20130225	GS             	14.100000	1.000000	JC             	-56350.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217674              	20130226	20130225	GS             	14.100000	1.000000	JC             	-26620.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217674              	20130226	20130225	GS             	14.100000	1.000000	JC             	-29948.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217685              	20130226	20130225	GS             	13.100000	1.500000	JC             	-24390.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217690              	20130226	20130225	GS             	12.400000	1.000000	JC             	-60360.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217700              	20130227	20130225	GS             	16.100000	0	JC             	-834.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217717              	20130227	20130225	GS             	14.300000	1.000000	JC             	-30821.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217717              	20130227	20130225	GS             	14.300000	1.000000	JC             	-27489.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217717              	20130227	20130225	GS             	14.300000	1.000000	JC             	-1.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217728              	20130227	20130225	GS             	12.600000	0	JC             	-61229.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217776              	20130228	20130225	GS             	13.700000	1.000000	JC             	-46471.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217785              	20130228	20130225	GS             	14.400000	1.000000	JC             	-61180.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217820              	20130301	20130225	GS             	13.600000	1.000000	JC             	-17971.000000
1019518   	75000013       	APPLE/GRANNY/JUICE/CONV       	217820              	20130301	20130225	GS             	13.600000	1.000000	JC             	-12579.000000
1019518   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	217585              	20130221	20130225	HONEY          	14.300000	1.000000	JC             	-63606.000000
1019518   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	217587              	20130221	20130225	HONEY          	13.100000	1.000000	JC             	-61100.000000
1019518   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	217595              	20130222	20130225	HONEY          	13.100000	1.000000	JC             	-41545.000000
1019518   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	217615              	20130222	20130225	HONEY          	13.600000	1.000000	JC             	-28162.000000
1019518   	75000529       	APPLE/HONEYCRISP/JUICE/CONV   	217615              	20130222	20130225	HONEY          	13.600000	1.000000	JC             	-26598.000000
1019707   	75000006       	APPLE/GOLD/JUICE/CONV         	216162              	20130312	20130317	GOLD           	13.800000	1.000000	JC             	-30370.000000
1019707   	75000006       	APPLE/GOLD/JUICE/CONV         	217782              	20130228	20130317	GOLD           	14.300000	1.000000	JC             	-57840.000000
1019707   	75000006       	APPLE/GOLD/JUICE/CONV         	217814              	20130301	20130317	GOLD           	13.500000	1.000000	JC             	-37607.000000
1019707   	75000006       	APPLE/GOLD/JUICE/CONV         	217871              	20130306	20130317	GOLD           	15.200000	1.000000	JC             	-56400.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	216219              	20130314	20130317	RED            	13.000000	1.000000	JC             	-37833.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	216219              	20130314	20130317	RED            	13.000000	1.000000	JC             	-27607.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	216243              	20130315	20130317	RED            	13.500000	1.000000	JC             	-24116.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	216244              	20130315	20130317	RED            	12.600000	1.000000	JC             	-64620.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	217784              	20130228	20130317	RED            	14.400000	1.000000	JC             	-63860.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	217830              	20130304	20130317	RED            	13.300000	1.000000	JC             	-64960.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	217834              	20130304	20130317	RED            	13.500000	1.000000	JC             	-20144.000000
1019707   	75000002       	APPLE/RED/JUICE/CONV          	217834              	20130304	20130317	RED            	13.500000	1.000000	JC             	-44316.000000
1019707   	75000025       	APPLE/GALA/JUICE/CONV         	216160              	20130312	20130317	GALA           	13.500000	1.000000	JC             	-22702.000000
1019707   	75000025       	APPLE/GALA/JUICE/CONV         	216160              	20130312	20130317	GALA           	13.500000	1.000000	JC             	-37230.000000
1019707   	75000025       	APPLE/GALA/JUICE/CONV         	217718              	20130227	20130317	GALA           	12.900000	1.500000	JC             	-50360.000000
1019707   	75000025       	APPLE/GALA/JUICE/CONV         	217868              	20130306	20130317	GALA           	16.600000	1.000000	JC             	-54540.000000
1019707   	75000013       	APPLE/GRANNY/JUICE/CONV       	217792              	20130228	20130317	GS             	13.200000	1.000000	JC             	-64020.000000
1019707   	75000013       	APPLE/GRANNY/JUICE/CONV       	217845              	20130305	20130317	GS             	14.800000	1.000000	JC             	-46357.000000
1019707   	75000013       	APPLE/GRANNY/JUICE/CONV       	217845              	20130305	20130317	GS             	14.800000	1.000000	JC             	-12643.000000
1019707   	75000090       	APPLE/MIXED/JUICE/CONV        	217787              	20130228	20130317	MIXED AP       	13.300000	1.000000	JC             	-65324.000000
1019718   	75000006       	APPLE/GOLD/JUICE/CONV         	217781              	20130228	20130318	GOLD           	15.500000	1.000000	JC             	-58400.000000
1019718   	75000002       	APPLE/RED/JUICE/CONV          	216231              	20130315	20130318	RED            	12.800000	1.000000	JC             	-65560.000000
1019718   	75000002       	APPLE/RED/JUICE/CONV          	216243              	20130315	20130318	RED            	13.500000	1.000000	JC             	-36620.000000
1019718   	75000002       	APPLE/RED/JUICE/CONV          	216269              	20130318	20130318	RED            	13.200000	1.000000	JC             	-57740.000000
1019718   	75000002       	APPLE/RED/JUICE/CONV          	217812              	20130301	20130318	RED            	14.200000	1.000000	JC             	-56228.000000
1019718   	75000002       	APPLE/RED/JUICE/CONV          	217856              	20130305	20130318	RED            	12.800000	1.000000	JC             	-59320.000000
1019718   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	217676              	20130226	20130318	BRAEB          	14.300000	1.000000	JC             	-13476.000000
1019718   	75000018       	APPLE/FUJI/JUICE/CONV         	216247              	20130318	20130318	FUJI           	13.800000	1.000000	JC             	-39836.000000
1019718   	75000018       	APPLE/FUJI/JUICE/CONV         	217659              	20130226	20130318	FUJI           	14.400000	1.500000	JC             	-49970.000000
1019718   	75000018       	APPLE/FUJI/JUICE/CONV         	217677              	20130226	20130318	FUJI           	15.900000	1.000000	JC             	-10106.000000
1019718   	75000042       	APPLE/CAMEO/JUICE/CONV        	216248              	20130318	20130318	CAM            	13.800000	1.000000	JC             	-8536.000000
1019718   	75000025       	APPLE/GALA/JUICE/CONV         	216249              	20130318	20130318	GALA           	13.800000	1.000000	JC             	-14228.000000
1019718   	75000025       	APPLE/GALA/JUICE/CONV         	217675              	20130226	20130318	GALA           	13.000000	1.000000	JC             	-37058.000000
1019718   	75000013       	APPLE/GRANNY/JUICE/CONV       	217837              	20130304	20130318	GS             	14.500000	1.000000	JC             	-59960.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216118              	20130307	20130323	GOLD           	14.700000	1.000000	JC             	-12737.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216294              	20130320	20130321	GOLD           	14.700000	1.000000	JC             	-60520.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216320              	20130322	20130323	GOLD           	12.900000	1.000000	JC             	-28610.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216333              	20130322	20130321	GOLD           	13.200000	1.000000	JC             	-60798.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216333              	20130322	20130321	GOLD           	13.200000	1.000000	JC             	27793.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216333              	20130322	20130321	GOLD           	13.200000	1.000000	JC             	33005.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216340              	20130322	20130321	GOLD           	13.000000	1.000000	JC             	-60639.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	216340              	20130322	20130321	GOLD           	13.000000	1.000000	JC             	60639.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	217880              	20130306	20130323	GOLD           	15.700000	1.000000	JC             	-58600.000000
1019789   	75000006       	APPLE/GOLD/JUICE/CONV         	217890              	20130307	20130323	GOLD           	13.600000	1.000000	JC             	-59440.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216117              	20130307	20130323	RED            	14.400000	1.000000	JC             	-17832.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216226              	20130315	20130323	RED            	14.500000	1.000000	JC             	-64100.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216250              	20130318	20130323	RED            	13.300000	1.000000	JC             	-25102.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216250              	20130318	20130323	RED            	13.300000	1.000000	JC             	-39158.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216257              	20130318	20130323	RED            	12.500000	1.000000	JC             	-13530.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216264              	20130318	20130323	RED            	12.500000	1.000000	JC             	-57020.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216267              	20130318	20130323	RED            	12.200000	1.000000	JC             	-61890.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216270              	20130318	20130323	RED            	14.200000	1.000000	JC             	-16486.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216270              	20130318	20130323	RED            	14.200000	1.000000	JC             	-45794.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216273              	20130318	20130323	RED            	12.600000	1.000000	JC             	-59460.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216275              	20130318	20130323	RED            	12.900000	1.000000	JC             	-56960.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216278              	20130319	20130323	RED            	13.300000	1.000000	JC             	-58640.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216279              	20130319	20130323	RED            	13.500000	1.000000	JC             	-59960.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216290              	20130319	20130323	RED            	13.600000	1.000000	JC             	-59420.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216291              	20130320	20130323	RED            	13.700000	1.000000	JC             	-56670.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216310              	20130321	20130323	RED            	13.500000	1.000000	JC             	-60270.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216317              	20130321	20130323	RED            	13.200000	1.000000	JC             	-54185.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216318              	20130322	20130323	RED            	12.900000	1.000000	JC             	-53930.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216321              	20130322	20130323	RED            	12.900000	1.000000	JC             	-22150.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	216327              	20130322	20130323	RED            	13.100000	1.000000	JC             	-66160.000000
1019789   	75000002       	APPLE/RED/JUICE/CONV          	217838              	20130304	20130323	RED            	14.300000	1.000000	JC             	-57431.000000
1019789   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	216305              	20130320	20130323	BRAEB          	13.600000	1.500000	JC             	-41448.000000
1019789   	75000042       	APPLE/CAMEO/JUICE/CONV        	217874              	20130306	20130323	CAM            	18.000000	1.000000	JC             	-59624.000000
1019789   	75000023       	APPLE/GALA/PEELER/CONV        	217741              	20130227	20130323	GALA           	14.600000	NULL	SP2            	-3340.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	184844              	20120906	20130323	GALA           	14.200000	1.000000	JC             	-1099.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	197832              	20120901	20130323	GALA           	13.000000	1.000000	JC             	-1613.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	197871              	20120829	20130323	GALA           	13.100000	1.000000	JC             	-15290.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	216191              	20130313	20130323	GALA           	14.000000	1.000000	JC             	-58096.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	216214              	20130314	20130323	GALA           	13.100000	1.000000	JC             	-58517.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	216281              	20130319	20130321	GALA           	14.600000	1.000000	JC             	-7088.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	217786              	20130228	20130323	GALA           	14.100000	1.000000	JC             	-48915.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	217786              	20130228	20130323	GALA           	14.100000	1.000000	JC             	-8821.000000
1019789   	75000025       	APPLE/GALA/JUICE/CONV         	217791              	20130228	20130323	GALA           	13.500000	1.000000	JC             	-55520.000000
1019789   	75000054       	APPLE/OTHER/FR SLICE/CONV     	184866              	20120911	20130323	EMPIRE         	0	NULL	JC             	-848.000000
1019789   	75000054       	APPLE/OTHER/FR SLICE/CONV     	184867              	20120911	20130323	EMPIRE         	0	NULL	JC             	-851.000000
1019789   	75000090       	APPLE/MIXED/JUICE/CONV        	216119              	20130307	20130323	MIXED AP       	12.800000	1.000000	JC             	-5095.000000
1019789   	75000090       	APPLE/MIXED/JUICE/CONV        	216330              	20130322	20130323	MIXED AP       	14.400000	0	JC             	-820.000000
1019789   	75000090       	APPLE/MIXED/JUICE/CONV        	216338              	20130322	20130323	MIXED AP       	13.600000	1.000000	JC             	-853.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216116              	20130307	20130323	GS             	13.800000	1.000000	JC             	-23776.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216209              	20130314	20130323	GS             	13.700000	1.000000	JC             	-59430.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216224              	20130314	20130323	GS             	14.100000	1.000000	JC             	-62220.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216307              	20130320	20130323	GS             	13.100000	1.000000	JC             	-60380.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216309              	20130321	20130323	GS             	13.100000	1.500000	JC             	-18080.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216332              	20130322	20130323	GS             	13.500000	1.000000	JC             	-60373.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	216337              	20130322	20130323	GS             	13.600000	1.000000	JC             	-58845.000000
1019789   	75000013       	APPLE/GRANNY/JUICE/CONV       	217879              	20130306	20130323	GS             	14.900000	1.000000	JC             	-61610.000000
1019789   	75000048       	APPLE/PINK LADY/JUICE/CONV    	184874              	20121113	20130323	PINK           	12.100000	0	JC             	-3284.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	197884              	20120925	20130325	GOLD           	12.900000	0	JC             	-5810.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216129              	20130308	20130325	GOLD           	13.000000	1.000000	JC             	-59380.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216213              	20130314	20130325	GOLD           	12.500000	1.000000	JC             	-57290.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216308              	20130321	20130325	GOLD           	13.400000	1.000000	JC             	-41400.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216331              	20130322	20130326	GOLD           	14.900000	1.000000	JC             	-59080.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216340              	20130322	20130325	GOLD           	13.000000	1.000000	JC             	-60639.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216352              	20130325	20130326	GOLD           	13.900000	1.000000	JC             	-21051.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216352              	20130325	20130326	GOLD           	13.900000	1.000000	JC             	-40348.000000
1019867   	75000006       	APPLE/GOLD/JUICE/CONV         	216352              	20130325	20130325	GOLD           	13.900000	1.000000	JC             	-1.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216336              	20130322	20130325	RED            	12.600000	1.000000	JC             	-71800.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216345              	20130325	20130325	RED            	12.400000	1.000000	JC             	-60410.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216346              	20130325	20130326	RED            	12.100000	1.500000	JC             	-60430.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216350              	20130325	20130325	RED            	12.500000	1.000000	JC             	-63014.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216359              	20130325	20130325	RED            	13.100000	1.000000	JC             	-44426.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216359              	20130325	20130326	RED            	13.100000	1.000000	JC             	-20194.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216360              	20130325	20130326	RED            	12.700000	1.000000	JC             	-58280.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216362              	20130325	20130325	RFD            	13.500000	1.000000	JC             	-61525.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216373              	20130326	20130326	RED            	12.700000	1.000000	JC             	-61090.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216375              	20130326	20130326	RED            	12.500000	1.000000	JC             	-60940.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216390              	20130326	20130326	RED            	13.800000	1.000000	JC             	-65560.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216393              	20130326	20130326	RED            	13.400000	1.000000	JC             	-60560.000000
1019867   	75000002       	APPLE/RED/JUICE/CONV          	216397              	20130326	20130326	RED            	12.800000	1.000000	JC             	-69760.000000
1019867   	75000023       	APPLE/GALA/PEELER/CONV        	217741              	20130227	20130325	GALA           	14.600000	NULL	SP2            	-25273.000000
1019867   	75000030       	APPLE/BRAEBURN/JUICE/CONV     	216305              	20130320	20130325	BRAEB          	13.600000	1.500000	JC             	-20724.000000
1019867   	75000018       	APPLE/FUJI/JUICE/CONV         	216197              	20130313	20130325	FUJI           	14.900000	1.000000	JC             	-1807.000000
1019867   	75000018       	APPLE/FUJI/JUICE/CONV         	216319              	20130322	20130325	FUJI           	16.400000	1.000000	JC             	-61900.000000
1019867   	75000018       	APPLE/FUJI/JUICE/CONV         	216323              	20130322	20130325	FUJI           	15.800000	1.000000	JC             	-47393.000000
1019867   	75000018       	APPLE/FUJI/JUICE/CONV         	216323              	20130322	20130325	FUJI           	15.800000	1.000000	JC             	-12287.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216182              	20130312	20130325	GALA           	13.500000	1.000000	JC             	-54319.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216201              	20130313	20130326	GALA           	14.200000	1.000000	JC             	-60560.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216306              	20130320	20130325	GALA           	12.100000	1.000000	JC             	-51567.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216306              	20130320	20130325	GALA           	12.100000	1.000000	JC             	-7813.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216347              	20130325	20130325	GALA           	12.200000	1.500000	JC             	-60830.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	216351              	20130325	20130326	GALA           	15.800000	2.000000	JC             	-63610.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	217407              	20130207	20130325	GALA           	16.900000	16.900000	JC             	-16437.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	217843              	20130305	20130325	GALA           	13.500000	1.000000	JC             	-52060.000000
1019867   	75000025       	APPLE/GALA/JUICE/CONV         	217877              	20130306	20130325	GALA           	16.700000	1.000000	JC             	-59170.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216171              	20130312	20130325	GS             	14.900000	0	JC             	-854.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216193              	20130313	20130325	GS             	14.400000	1.000000	JC             	-60550.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216208              	20130313	20130326	GS             	14.700000	1.000000	JC             	-53870.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216227              	20130315	20130325	GS             	14.300000	2.000000	JC             	-31345.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216227              	20130315	20130325	GS             	14.300000	2.000000	JC             	-26867.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216227              	20130315	20130325	GS             	14.300000	2.000000	JC             	-1.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216315              	20130321	20130325	GS             	13.500000	1.000000	JC             	-58168.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216316              	20130321	20130325	GS             	14.200000	1.000000	JC             	-61511.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216316              	20130321	20130325	GS             	14.200000	1.000000	JC             	-879.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216344              	20130325	20130326	GS             	13.000000	1.500000	JC             	-37994.000000
1019867   	75000013       	APPLE/GRANNY/JUICE/CONV       	216344              	20130325	20130326	GS             	13.000000	1.500000	JC             	-21496.000000
1019867   	75000503       	APPLE/GALA/JC PLR/CONV        	216121              	20130307	20130325	GALA           	13.800000	1.000000	J/P            	-6179.000000
1020023   	75000006       	APPLE/GOLD/JUICE/CONV         	197896              	20120922	20130408	GOLD           	13.600000	0	               	-36500.000000
1020023   	75000006       	APPLE/GOLD/JUICE/CONV         	212535              	20120920	20130408	GOLD           	12.500000	1.000000	JC             	-42750.000000
